,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,grade,sqft_above,sqft_basement,yr_built
5857,20150430T000000,276000,3.0,2.0,1370,8137,1.0,0,0,7,1370,0,1988
5858,20140902T000000,269000,2.0,1.0,770,8612,1.0,0,0,6,770,0,1953
5859,20150130T000000,2415000,5.0,4.75,7880,24250,2.0,0,2,13,7880,0,1996
5860,20150102T000000,829000,4.0,2.75,2970,59677,1.0,0,2,8,1610,1360,1973
5861,20150306T000000,122000,2.0,1.0,740,6840,1.0,0,0,6,740,0,1942
5862,20140821T000000,352500,3.0,1.5,1360,7680,1.0,0,0,7,1360,0,1955
5863,20141021T000000,249000,4.0,2.0,1280,7560,1.0,0,0,6,1280,0,1959
5864,20141208T000000,360000,4.0,2.0,1920,7803,1.0,0,0,7,1080,840,1962
5865,20150504T000000,629500,3.0,2.0,2020,10584,1.0,0,0,10,2020,0,1994
5866,20140625T000000,1140000,4.0,2.25,3310,127631,2.0,0,0,9,3310,0,1924
5867,20141017T000000,1550000,2.0,2.25,2950,15593,1.0,0,0,8,1560,1390,1942
5868,20140718T000000,275000,3.0,1.5,1320,7695,1.0,0,0,7,1320,0,1959
5869,20140909T000000,697000,4.0,2.5,3160,6961,2.0,0,0,8,3160,0,2005
5870,20140507T000000,379500,2.0,1.0,1640,17335,1.0,0,0,7,840,800,1978
5871,20141110T000000,720000,3.0,2.75,2440,76531,1.0,0,0,10,1640,800,1980
5872,20140513T000000,675000,4.0,2.5,3000,5548,2.0,0,0,9,3000,0,2006
5873,20141029T000000,1169000,5.0,2.5,2810,6000,2.5,0,0,9,2810,0,1907
5874,20140520T000000,1100000,3.0,2.0,2390,6888,2.0,0,1,8,2390,0,1939
5875,20140612T000000,520000,4.0,1.0,2080,3500,1.5,0,0,7,1260,820,1926
5876,20141003T000000,415000,3.0,1.75,2650,7500,1.5,0,0,7,1590,1060,1962
5877,20140627T000000,415000,3.0,2.5,1060,1536,2.0,0,0,8,1060,0,2000
5878,20150407T000000,450000,3.0,2.25,1940,8312,1.0,0,1,7,1220,720,1963
5879,20150427T000000,485000,2.0,1.0,1080,4080,1.0,0,0,8,1080,0,1948
5880,20150427T000000,294000,3.0,2.25,1700,9600,2.0,0,0,7,1700,0,1984
5881,20140709T000000,1037000,4.0,3.5,4440,10660,2.0,0,0,11,4440,0,2003
5882,20140728T000000,690000,3.0,1.0,1580,4000,2.0,0,0,8,1580,0,1905
5883,20141009T000000,716500,5.0,2.75,3630,38461,2.0,0,0,11,3630,0,2000
5884,20140903T000000,481000,2.0,2.25,1290,1137,3.0,0,0,8,1290,0,2007
5885,20150419T000000,575000,4.0,2.75,1960,4635,1.0,0,0,7,1000,960,1968
5886,20140815T000000,785000,3.0,2.0,2090,5015,1.5,0,0,7,2090,0,1920
5887,20150325T000000,480000,3.0,1.75,1960,43995,1.0,0,0,7,1960,0,1970
5888,20140819T000000,720000,3.0,2.25,2120,9297,2.0,0,0,8,2120,0,1981
5889,20150512T000000,536000,3.0,2.75,2290,34548,2.0,0,3,7,2290,0,1984
5890,20140613T000000,324900,4.0,2.5,1880,7965,2.0,0,0,7,1880,0,2000
5891,20140815T000000,265000,2.0,1.0,770,5160,1.0,0,0,6,770,0,1943
5892,20140701T000000,545000,3.0,2.5,1530,3210,1.5,0,0,7,1010,520,1928
5893,20150115T000000,465000,2.0,1.5,1450,27075,1.0,0,0,7,1450,0,1940
5894,20150109T000000,292500,3.0,2.25,1690,7320,2.0,0,0,7,1690,0,1987
5895,20140702T000000,860000,4.0,1.75,1880,3720,1.5,0,0,7,1880,0,1924
5896,20141216T000000,1045000,4.0,3.25,4160,47480,2.0,0,0,10,4160,0,1995
5897,20140612T000000,495000,4.0,2.5,2140,7245,2.0,0,0,7,2140,0,2003
5898,20150507T000000,342000,2.0,2.0,1320,1462,3.0,0,0,7,1320,0,1997
5899,20140625T000000,320000,4.0,2.5,2000,10051,2.0,0,0,7,2000,0,1997
5900,20140924T000000,444000,3.0,2.0,1460,2610,2.0,0,0,8,1460,0,1987
5901,20140625T000000,804100,4.0,2.5,3070,8086,2.0,0,0,10,3070,0,2005
5902,20140919T000000,432000,3.0,2.5,1660,15000,1.0,0,0,7,1660,0,1970
5903,20141230T000000,230000,6.0,1.5,1810,4838,1.5,0,0,5,1050,760,1905
5904,20140827T000000,935000,4.0,3.5,3510,11200,2.0,0,0,11,3510,0,2001
5905,20140807T000000,634950,3.0,3.0,2180,2650,1.5,0,0,8,1410,770,1930
5906,20150112T000000,780000,6.0,4.0,3300,5720,1.0,0,0,8,1960,1340,1963
5907,20140519T000000,611000,4.0,2.5,2460,4200,2.0,0,0,8,2460,0,1998
5908,20141121T000000,475999,4.0,1.75,1880,4175,1.5,0,0,7,1090,790,1944
5909,20141216T000000,565000,3.0,2.0,2290,9450,1.0,0,0,9,1670,620,1979
5910,20140808T000000,630000,4.0,2.5,2290,26720,2.0,0,0,8,2290,0,1977
5911,20140617T000000,840000,4.0,3.5,3860,18334,2.0,0,0,10,3120,740,1996
5912,20141107T000000,790000,3.0,2.5,2640,432036,1.5,0,3,10,2640,0,1996
5913,20140709T000000,450000,5.0,2.5,2850,209523,1.0,0,0,7,1930,920,1925
5914,20141223T000000,1272000,4.0,3.25,3020,4000,1.5,0,0,8,1920,1100,1927
5915,20150422T000000,520000,3.0,2.0,1510,3760,1.0,0,0,7,930,580,1925
5916,20141017T000000,446800,4.0,2.0,2410,8712,1.0,0,0,7,1260,1150,1958
5917,20150129T000000,652000,3.0,1.0,1470,6122,1.0,0,0,8,1200,270,1948
5918,20140522T000000,1170000,3.0,2.75,2890,12130,2.0,0,3,10,2830,60,1987
5919,20140610T000000,745000,4.0,3.25,3490,7024,2.0,0,0,10,3490,0,2006
5920,20140625T000000,594000,3.0,2.25,1270,1406,2.0,0,0,8,1060,210,2014
5921,20150310T000000,257000,2.0,1.0,1000,3700,1.0,0,0,6,800,200,1929
5922,20140701T000000,485000,4.0,1.75,1430,4096,2.0,0,0,7,1430,0,1900
5923,20150506T000000,330000,3.0,1.0,1060,20040,1.0,0,0,6,1060,0,1943
5924,20140731T000000,381000,3.0,2.0,1680,8946,1.0,0,0,6,940,740,1996
5925,20140613T000000,849900,2.0,2.0,2280,641203,2.0,0,0,9,2280,0,1990
5926,20150402T000000,793000,4.0,2.5,2450,4080,1.5,0,0,8,1490,960,1930
5927,20140728T000000,920000,3.0,2.25,3650,5353,2.0,0,4,7,2200,1450,1947
5928,20150422T000000,455000,2.0,1.0,830,4000,1.0,0,0,6,830,0,1947
5929,20140513T000000,975000,4.0,2.5,3490,7494,2.0,0,3,11,3490,0,2000
5930,20141203T000000,375000,2.0,1.5,1050,1046,2.0,0,0,8,960,90,2007
5931,20150311T000000,400000,2.0,2.5,1170,1811,2.0,0,0,8,1170,0,2001
5932,20150211T000000,447000,3.0,1.0,1220,7200,1.0,0,0,7,1220,0,1965
5933,20141031T000000,470000,3.0,1.75,1310,8600,1.0,0,0,7,1310,0,1987
5934,20141015T000000,665000,4.0,2.5,3130,7582,2.0,0,0,8,3130,0,2004
5935,20140903T000000,295500,3.0,1.75,1590,41550,1.5,0,0,6,1290,300,1933
5936,20150115T000000,200000,4.0,2.5,1720,8638,2.0,0,0,8,1720,0,1994
5937,20140911T000000,620000,3.0,2.25,2520,212137,2.0,0,0,9,1590,930,2005
5938,20140829T000000,434900,3.0,2.0,1520,11067,1.0,0,0,7,1140,380,1983
5939,20150324T000000,1328000,4.0,2.25,3260,4640,2.0,0,0,9,2360,900,1907
5940,20150109T000000,1650000,4.0,3.25,3910,7500,2.0,0,0,10,3910,0,2006
5941,20140905T000000,852500,4.0,2.5,3480,6315,2.0,0,0,9,2360,1120,2000
5942,20141209T000000,790000,3.0,2.5,3040,34670,2.0,0,0,10,3040,0,1983
5943,20150313T000000,565000,4.0,1.75,2030,7350,1.0,0,0,8,2030,0,1966
5944,20150325T000000,1127500,6.0,3.25,3870,24700,2.0,0,0,10,2520,1350,1989
5945,20141222T000000,289950,3.0,2.5,1870,1436,2.0,0,0,7,1870,0,2004
5946,20141105T000000,850000,2.0,2.0,2640,13939,1.0,0,1,8,1640,1000,1963
5947,20140512T000000,505000,4.0,1.75,1940,4800,1.0,0,0,7,1030,910,1922
5948,20141028T000000,372000,3.0,2.5,1710,5633,2.0,0,0,7,1710,0,1981
5949,20141023T000000,207000,4.0,2.0,1690,7728,1.5,0,0,7,1690,0,1967
5950,20140513T000000,780000,3.0,1.75,2340,10495,1.0,0,0,8,2340,0,1967
5951,20140623T000000,400000,4.0,1.75,1700,20283,1.5,0,0,7,1340,360,1965
5952,20150223T000000,440250,3.0,1.5,1850,8124,1.0,0,0,7,1850,0,1948
5953,20150303T000000,585000,2.0,2.0,1370,7920,1.0,0,0,8,950,420,1949
5954,20140918T000000,850000,4.0,2.5,2900,9972,2.0,0,0,9,2900,0,1993
5955,20140925T000000,570000,3.0,3.0,2400,3192,2.0,0,0,7,2400,0,1991
5956,20140620T000000,869000,4.0,3.0,3740,30884,2.0,0,0,9,3060,680,1988
5957,20140924T000000,551000,4.0,2.75,2170,5988,2.0,0,0,8,2170,0,2014
5958,20150313T000000,172380,3.0,1.0,970,8378,1.0,0,0,6,970,0,1962
5959,20150326T000000,355000,3.0,2.5,2620,78843,1.0,0,3,7,1310,1310,1964
5960,20150225T000000,728935,4.0,2.5,2980,10194,2.0,0,0,9,2980,0,1993
5961,20150306T000000,850000,3.0,2.5,2340,1919,2.0,0,2,9,2340,0,1981
5962,20141223T000000,515000,5.0,1.75,1880,48787,2.0,0,0,6,1880,0,1922
5963,20141205T000000,215000,2.0,1.0,1480,5325,1.0,0,0,7,1120,360,1925
5964,20140616T000000,220000,4.0,2.5,2240,9826,1.0,0,0,7,1370,870,1988
5965,20140724T000000,845000,4.0,2.5,2940,7675,2.0,0,0,9,2940,0,2004
5966,20150223T000000,390000,1.0,1.0,710,4000,1.0,0,0,6,610,100,1928
5967,20150313T000000,135000,4.0,1.0,1460,18599,1.5,0,0,5,1460,0,1940
5968,20150401T000000,439000,3.0,1.0,1530,19007,1.0,0,0,8,1290,240,1949
5969,20140708T000000,585000,4.0,2.5,2630,6185,2.0,0,0,9,2630,0,1999
5970,20150309T000000,620000,5.0,1.0,2230,16800,1.5,0,3,7,1700,530,1923
5971,20140902T000000,477000,3.0,1.0,960,3600,1.0,0,0,7,960,0,1906
5972,20141014T000000,399500,2.0,1.5,1180,1722,2.0,0,0,8,1180,0,2006
5973,20140927T000000,500000,2.0,1.0,1760,27332,1.0,1,4,7,1300,460,1951
5974,20140909T000000,432500,3.0,2.5,1340,8867,2.0,0,0,8,1340,0,1984
5975,20141028T000000,940000,4.0,2.25,2800,18673,1.0,0,0,9,1650,1150,1965
5976,20140828T000000,3168750,5.0,3.5,4330,11979,1.0,0,4,12,2090,2240,2008
5977,20140512T000000,1080000,3.0,2.5,3720,11610,2.0,0,0,11,3720,0,1982
5978,20140815T000000,229999,4.0,2.0,1670,5200,1.0,0,0,7,1030,640,1977
5979,20140811T000000,233000,3.0,1.0,1100,7657,1.0,0,0,7,1100,0,1955
5980,20140626T000000,600000,3.0,2.5,3240,8016,2.0,0,0,8,2910,330,2004
5981,20150508T000000,334000,4.0,1.5,1680,7620,1.0,0,0,7,1180,500,1965
5982,20140716T000000,332500,3.0,1.0,1030,8164,1.0,0,0,7,1030,0,1950
5983,20140626T000000,249900,3.0,2.5,1630,7700,1.0,0,0,7,1120,510,1978
5984,20141023T000000,310000,3.0,2.0,2610,12180,1.0,0,0,7,1670,940,1918
5985,20141105T000000,200000,2.0,1.0,1250,8520,1.0,0,0,6,1250,0,1928
5986,20140725T000000,310000,4.0,1.75,1480,11200,1.0,0,0,7,1480,0,1969
5987,20140707T000000,230000,3.0,1.0,1390,6000,1.0,0,0,5,1390,0,1954
5988,20141020T000000,420000,4.0,2.5,1940,5414,2.0,0,0,8,1940,0,1997
5989,20141012T000000,785000,4.0,2.5,2960,4750,2.0,0,0,9,2960,0,2005
5990,20141014T000000,1775000,3.0,2.25,4320,19225,1.0,0,0,10,2160,2160,1972
5991,20140507T000000,265000,5.0,1.5,1500,7112,1.0,0,0,6,760,740,1920
5992,20140923T000000,295000,2.0,1.0,840,10465,1.0,0,0,6,840,0,1951
5993,20150218T000000,896000,4.0,2.5,3560,46644,2.0,0,0,11,3560,0,1992
5994,20150112T000000,415000,4.0,2.75,2390,9968,1.0,0,0,9,1390,1000,1989
5995,20150212T000000,250000,3.0,1.75,1200,5478,1.0,0,0,6,1200,0,1955
5996,20150421T000000,1475000,3.0,2.5,2570,5000,2.0,0,0,11,2570,0,1984
5997,20150407T000000,635000,5.0,2.25,2180,6000,1.0,0,0,8,1430,750,1966
5998,20150401T000000,905000,3.0,2.5,3450,48787,2.0,0,0,10,3450,0,1987
5999,20140721T000000,528000,3.0,2.5,2020,5613,2.0,0,0,7,2020,0,2003
6000,20140825T000000,530000,3.0,2.5,2480,7480,2.0,0,0,9,2480,0,1992
6001,20140807T000000,310000,3.0,1.5,1140,3104,2.0,0,0,7,1140,0,1988
6002,20150126T000000,252000,3.0,1.0,1530,9465,1.0,0,0,7,1530,0,1960
6003,20140811T000000,334500,3.0,2.0,1700,8160,1.0,0,0,7,1120,580,1961
6004,20150506T000000,370000,3.0,1.0,2150,8480,1.0,0,0,8,1610,540,1951
6005,20141219T000000,311000,3.0,2.0,1190,7840,1.5,0,0,6,1190,0,1918
6006,20150414T000000,260000,3.0,2.75,1730,4131,2.0,0,2,7,1480,250,1975
6007,20140701T000000,217500,3.0,1.75,1400,9546,1.0,0,0,7,1400,0,1984
6008,20150218T000000,290000,3.0,2.5,2200,4240,2.0,0,0,7,2200,0,2003
6009,20141007T000000,500000,3.0,1.5,960,4600,1.0,0,0,6,960,0,1944
6010,20150420T000000,423500,3.0,2.0,1770,6000,1.0,0,3,7,1100,670,1984
6011,20141224T000000,715000,4.0,2.5,2970,5722,2.0,0,0,9,2970,0,2005
6012,20140728T000000,299000,3.0,2.5,1590,3121,2.0,0,0,7,1590,0,1994
6013,20140630T000000,635000,3.0,2.5,3350,4007,2.0,0,0,8,2550,800,2005
6014,20140826T000000,806000,4.0,2.5,3370,9629,2.0,0,0,10,3370,0,1999
6015,20140531T000000,289950,3.0,2.5,1960,3480,2.0,0,0,7,1960,0,2004
6016,20141010T000000,280000,3.0,1.75,1360,6603,1.0,0,0,7,1360,0,1981
6017,20150330T000000,479950,3.0,2.5,2780,6000,2.0,0,0,9,2780,0,2004
6018,20140627T000000,394000,4.0,2.5,3000,9793,2.0,0,0,7,3000,0,2002
6019,20150129T000000,682000,4.0,2.5,3600,203425,2.0,0,0,9,3400,200,1979
6020,20140724T000000,409950,2.0,1.0,990,3000,1.0,0,0,6,990,0,1918
6021,20140911T000000,1000000,4.0,3.5,2990,4200,2.0,0,4,9,2000,990,1925
6022,20150120T000000,436000,4.0,1.0,1200,6600,1.5,0,2,7,1200,0,1908
6023,20140909T000000,279000,3.0,1.0,1530,15975,1.0,0,0,7,970,560,1952
6024,20140715T000000,390000,1.0,1.75,1440,4920,1.0,0,0,7,720,720,1923
6025,20141216T000000,635000,3.0,1.75,1940,167125,1.0,1,1,7,1480,460,1955
6026,20140718T000000,304400,4.0,2.75,2140,8100,2.0,0,0,7,2140,0,1990
6027,20150325T000000,780000,5.0,1.75,2330,3800,1.5,0,0,7,1360,970,1927
6028,20141001T000000,520000,4.0,3.5,2734,210201,2.0,0,0,8,2734,0,1974
6029,20150319T000000,580000,3.0,1.75,1950,10633,1.0,0,0,7,1250,700,1978
6030,20140908T000000,274000,3.0,1.75,1440,7198,1.0,0,0,7,990,450,1981
6031,20150209T000000,315000,3.0,2.25,1530,7906,1.0,0,0,7,1150,380,1980
6032,20140806T000000,390000,4.0,1.75,1910,77574,1.0,0,0,8,1910,0,1971
6033,20140911T000000,340000,5.0,2.0,1750,8220,1.0,0,0,7,1750,0,1956
6034,20140701T000000,502000,3.0,2.25,1600,45613,2.0,0,0,8,1600,0,1983
6035,20140806T000000,260000,3.0,1.75,1750,11180,1.0,0,0,8,1750,0,1968
6036,20140530T000000,399000,2.0,1.0,940,4800,1.0,0,0,6,940,0,1911
6037,20140515T000000,312500,2.0,1.0,880,6345,1.0,0,0,7,880,0,1919
6038,20140513T000000,370000,3.0,1.75,1650,8254,1.0,0,0,7,1060,590,1951
6039,20140619T000000,1240000,4.0,3.5,3820,13224,2.0,0,0,10,3280,540,1990
6040,20150220T000000,230000,3.0,1.5,1900,9630,1.0,0,0,8,1900,0,1967
6041,20141003T000000,1275000,4.0,1.75,3720,8448,1.0,0,3,9,1960,1760,1947
6042,20140820T000000,294350,3.0,1.0,1410,5120,1.5,0,0,6,1210,200,1925
6043,20141013T000000,208950,3.0,1.0,960,5700,1.0,0,0,5,960,0,1956
6044,20141106T000000,515000,2.0,1.75,1930,5570,1.0,0,0,8,1930,0,2005
6045,20150408T000000,965000,4.0,2.5,3420,9575,2.0,0,0,11,3420,0,1994
6046,20150326T000000,925000,4.0,2.75,3010,3400,2.0,0,2,9,2240,770,1923
6047,20150318T000000,654500,4.0,1.0,1780,5000,1.5,0,0,8,1780,0,1947
6048,20140814T000000,364000,4.0,2.5,2080,11050,1.0,0,0,8,2080,0,1969
6049,20150324T000000,150000,2.0,1.0,1250,5208,1.0,0,0,7,1050,200,1951
6050,20140514T000000,349950,5.0,3.0,2257,10117,1.0,0,0,8,1363,894,2005
6051,20140825T000000,585000,3.0,1.5,1670,5000,1.5,0,0,7,1670,0,1912
6052,20150317T000000,801501,4.0,2.25,2250,13500,2.0,0,0,9,2250,0,1980
6053,20141010T000000,610000,3.0,1.75,1650,221720,1.0,0,0,7,1650,0,1992
6054,20140521T000000,382000,5.0,2.25,2880,11965,2.0,0,0,8,2880,0,1990
6055,20141201T000000,495000,4.0,3.0,3620,403693,2.0,0,2,9,3620,0,1980
6056,20141103T000000,447500,3.0,1.75,1950,6504,1.0,0,0,8,1530,420,1953
6057,20150220T000000,575000,4.0,2.5,2280,9491,1.0,0,0,7,1290,990,1966
6058,20141007T000000,565000,2.0,1.75,1740,4736,1.5,0,2,7,1040,700,1907
6059,20140522T000000,348580,3.0,1.0,1220,7876,1.0,0,0,7,1220,0,1966
6060,20141016T000000,459000,4.0,1.75,2260,9703,1.0,0,0,8,1660,600,1978
6061,20150402T000000,375000,4.0,2.0,1790,61419,2.0,0,2,7,1790,0,1988
6062,20140904T000000,310000,4.0,2.5,2440,7093,2.0,0,0,7,2440,0,1999
6063,20141118T000000,210000,3.0,1.5,1400,9600,1.0,0,0,7,1400,0,1964
6064,20140911T000000,384205,3.0,2.75,1810,3292,2.0,0,0,8,1810,0,2014
6065,20140522T000000,180000,2.0,1.0,1400,4500,1.0,0,0,7,900,500,1922
6066,20141224T000000,310000,2.0,1.0,1400,4500,1.0,0,0,7,900,500,1922
6067,20150203T000000,427500,4.0,2.5,2010,6294,2.0,0,0,7,2010,0,2000
6068,20140527T000000,780000,3.0,3.0,2520,2152,1.5,0,0,8,1560,960,1925
6069,20140821T000000,1762000,3.0,2.25,3060,16000,2.0,0,0,10,3060,0,1988
6070,20150303T000000,339950,4.0,2.5,2150,4000,2.0,0,0,7,2150,0,2010
6071,20140701T000000,820000,3.0,2.25,2880,9750,2.0,0,0,10,2880,0,1989
6072,20140924T000000,398000,2.0,2.0,1300,3865,1.0,0,0,8,1300,0,2006
6073,20140602T000000,492000,3.0,1.75,2770,39927,1.0,0,0,8,1580,1190,1978
6074,20150108T000000,240000,4.0,1.5,1780,14810,1.0,0,0,8,1180,600,1950
6075,20140609T000000,599950,4.0,3.5,3730,15029,2.0,0,2,10,2440,1290,1991
6076,20140716T000000,105500,2.0,1.0,930,7740,1.0,0,0,5,930,0,1932
6077,20150316T000000,445000,2.0,1.0,930,7740,1.0,0,0,5,930,0,1932
6078,20140911T000000,390500,2.0,1.75,1460,426450,1.0,0,0,7,960,500,1966
6079,20150224T000000,255000,3.0,2.0,1310,8454,1.0,0,0,7,1310,0,1994
6080,20140626T000000,675750,4.0,2.5,2770,10274,2.0,0,0,9,2770,0,1989
6081,20140701T000000,1640000,3.0,3.25,3140,5445,2.0,0,3,10,2240,900,1913
6082,20140930T000000,353500,4.0,2.5,1770,9239,2.0,0,0,7,1770,0,2004
6083,20141020T000000,765000,3.0,1.0,1220,7585,1.0,0,0,7,1220,0,1954
6084,20150303T000000,563500,4.0,2.5,2190,4944,2.0,0,0,8,2190,0,1999
6085,20150121T000000,439000,4.0,2.0,1800,5465,1.0,0,0,7,900,900,1942
6086,20140613T000000,975000,5.0,2.75,3100,10014,1.0,0,2,9,1660,1440,1973
6087,20150406T000000,469900,3.0,2.5,2270,4399,2.0,0,0,7,2270,0,2007
6088,20150423T000000,252000,3.0,1.0,1300,8184,2.0,0,0,6,1300,0,1947
6089,20140612T000000,495000,3.0,2.0,1769,9300,1.0,0,0,7,1769,0,1955
6090,20141202T000000,570000,6.0,2.5,3370,15625,1.0,0,0,8,1770,1600,1964
6091,20140812T000000,327000,4.0,2.5,1630,5361,2.0,0,0,7,1630,0,1999
6092,20141014T000000,898000,2.0,2.25,2470,7658,1.0,0,0,8,1480,990,1954
6093,20150109T000000,300000,4.0,2.5,2600,8572,2.0,0,0,8,2600,0,2003
6094,20150413T000000,418500,3.0,2.0,1800,12440,1.0,0,0,8,1220,580,1978
6095,20150325T000000,450000,4.0,2.5,2240,4616,2.0,0,0,7,1840,400,2001
6096,20140502T000000,403000,3.0,2.0,1960,13100,1.0,0,2,8,1650,310,1957
6097,20140612T000000,440000,3.0,1.0,1710,6556,1.5,0,0,7,1200,510,1926
6098,20150429T000000,350000,4.0,1.75,2140,4959,1.0,0,0,7,1080,1060,1965
6099,20140515T000000,240000,3.0,2.0,1400,6200,1.0,0,0,6,700,700,1948
6100,20140616T000000,460000,2.0,1.0,890,2100,1.0,0,0,6,760,130,1919
6101,20140919T000000,825000,4.0,1.0,1820,4000,2.0,0,0,8,1820,0,1923
6102,20150226T000000,267500,3.0,2.25,1860,12000,1.0,0,0,7,1860,0,1976
6103,20140904T000000,201000,3.0,1.0,1220,22443,1.0,0,0,7,1220,0,1972
6104,20140617T000000,479500,3.0,2.75,2300,4637,2.0,0,0,8,2300,0,2008
6105,20150402T000000,210000,2.0,1.0,1520,4700,2.0,0,0,7,1520,0,1978
6106,20140608T000000,445000,2.0,1.0,1440,3225,1.0,0,0,7,960,480,1915
6107,20140714T000000,265000,3.0,1.75,1170,8148,1.0,0,0,7,1170,0,1952
6108,20141111T000000,399000,3.0,1.75,1170,8148,1.0,0,0,7,1170,0,1952
6109,20141010T000000,785000,4.0,2.25,3200,53357,2.0,0,0,9,3200,0,1972
6110,20140623T000000,831500,5.0,2.5,4470,35124,2.5,0,0,11,4470,0,1984
6111,20150403T000000,360000,4.0,2.5,2570,4557,2.0,0,0,7,2570,0,2009
6112,20150423T000000,655000,3.0,2.5,2370,7916,2.0,0,0,9,2370,0,1990
6113,20150504T000000,449950,4.0,1.5,1800,10150,1.5,0,0,7,1800,0,1958
6114,20150429T000000,612000,5.0,2.5,2300,7000,1.0,0,0,8,1290,1010,1975
6115,20140729T000000,575000,3.0,2.5,3240,33661,2.0,0,0,8,3240,0,2001
6116,20150212T000000,557000,3.0,2.5,2280,18241,1.0,0,0,9,960,1320,1995
6117,20150128T000000,375000,4.0,1.75,1870,12500,1.0,0,1,6,1030,840,1943
6118,20150227T000000,369000,3.0,2.25,1820,99752,1.0,0,0,7,1820,0,1969
6119,20150420T000000,330000,5.0,2.75,2390,6282,1.0,0,0,7,1290,1100,1966
6120,20150427T000000,1031000,4.0,1.75,2110,6708,1.0,0,3,8,1410,700,1941
6121,20150326T000000,550000,2.0,1.0,980,4800,1.0,0,0,7,980,0,1910
6122,20141110T000000,338000,3.0,1.75,1250,7710,1.0,0,0,7,1250,0,1947
6123,20140731T000000,1900000,4.0,2.5,3680,13351,2.0,0,2,9,3680,0,1946
6124,20140820T000000,235000,3.0,1.0,2230,8163,1.0,0,0,7,1230,1000,1966
6125,20141125T000000,349950,1.0,1.0,1230,9300,1.5,0,0,6,1230,0,1918
6126,20140729T000000,300000,5.0,2.5,2093,10350,1.5,0,0,7,2093,0,1963
6127,20141103T000000,431000,3.0,1.75,1660,12865,1.0,0,0,7,1660,0,1967
6128,20150411T000000,280000,5.0,2.5,1630,20750,1.0,0,0,7,1100,530,1975
6129,20150326T000000,295000,4.0,2.5,1677,7209,2.0,0,0,7,1677,0,2011
6130,20150423T000000,445000,4.0,2.5,2990,6383,2.0,0,0,7,2990,0,2003
6131,20140826T000000,550000,5.0,1.0,2150,262231,1.5,0,0,7,2150,0,1900
6132,20140826T000000,515000,4.0,2.5,2890,15067,2.0,0,0,9,2890,0,2003
6133,20140520T000000,555000,3.0,2.5,3050,158558,1.0,0,0,9,3050,0,1987
6134,20140908T000000,265000,3.0,2.5,1410,2500,2.0,0,0,7,1410,0,2006
6135,20140924T000000,597000,4.0,2.5,2280,2432,2.0,0,0,8,1520,760,1921
6136,20140815T000000,661000,2.0,1.0,1260,5800,1.0,0,0,7,1260,0,1939
6137,20140715T000000,362764,3.0,2.0,1460,4350,2.0,0,0,7,1460,0,2008
6138,20140821T000000,427000,4.0,2.5,1600,14000,1.0,0,0,8,1310,290,1950
6139,20141205T000000,405000,3.0,1.75,2020,8531,1.0,0,0,7,2020,0,1965
6140,20141224T000000,157000,3.0,1.5,1170,11530,1.0,0,0,7,1170,0,1960
6141,20150319T000000,246500,3.0,1.5,1170,11530,1.0,0,0,7,1170,0,1960
6142,20150108T000000,386500,2.0,1.5,1280,11071,1.0,0,0,7,850,430,1984
6143,20140606T000000,300000,4.0,2.5,2680,15508,2.0,0,0,8,2680,0,1999
6144,20141107T000000,240000,3.0,1.75,1770,8571,1.0,0,0,8,1270,500,1978
6145,20140909T000000,818500,5.0,3.5,4790,12957,2.0,0,1,9,3110,1680,2005
6146,20140809T000000,249000,3.0,1.75,1300,8500,1.0,0,0,7,1300,0,1964
6147,20140929T000000,580000,4.0,2.25,2610,7700,1.0,0,0,8,1700,910,1977
6148,20150420T000000,2340000,4.0,2.5,4500,35200,1.0,0,0,13,4500,0,1988
6149,20140926T000000,333000,4.0,2.5,2100,7366,2.0,0,0,8,2100,0,1997
6150,20140823T000000,230000,2.0,2.0,1340,7605,1.0,0,0,7,1340,0,1992
6151,20150213T000000,360500,3.0,1.0,970,6180,1.0,0,3,6,970,0,1974
6152,20140722T000000,265000,3.0,1.75,2200,7200,1.0,0,0,8,1270,930,1962
6153,20141025T000000,490000,2.0,1.0,990,5000,1.0,0,0,7,990,0,1941
6154,20150506T000000,600000,2.0,1.75,1180,5000,1.0,0,0,7,880,300,1925
6155,20140915T000000,307500,3.0,1.0,980,6530,1.0,0,0,7,980,0,1969
6156,20141217T000000,670000,4.0,2.25,2370,9636,1.0,0,0,8,1660,710,1976
6157,20141021T000000,247200,3.0,1.5,1910,10583,1.5,0,0,7,1910,0,1922
6158,20141216T000000,2600000,4.0,4.5,5270,12195,2.0,1,4,11,3400,1870,1979
6159,20140820T000000,440000,3.0,1.75,1430,8400,1.0,0,0,7,1430,0,1961
6160,20150506T000000,700000,4.0,2.5,2490,7694,2.0,0,0,8,2490,0,1987
6161,20150311T000000,756100,4.0,2.0,2000,8317,1.5,0,0,8,2000,0,1917
6162,20141020T000000,555000,4.0,2.75,2600,19275,1.0,0,0,8,1620,980,1978
6163,20150424T000000,830000,5.0,3.5,2880,3750,2.0,0,2,8,2270,610,2001
6164,20141212T000000,180000,3.0,1.0,1010,8863,1.0,0,0,6,1010,0,1990
6165,20141006T000000,775000,5.0,3.5,3290,5600,2.0,0,0,9,2670,620,2004
